ts,Source Port,Destination Port,flow_duration,Header_Length,Protocol Type,Duration,Rate,Srate,Drate,fin_flag_number,syn_flag_number,rst_flag_number,psh_flag_number,ack_flag_number,urg_flag_number,ece_flag_number,cwr_flag_number,ack_count,syn_count,fin_count,urg_count,rst_count,max_duration,min_duration,sum_duration,average_duration,std_duration,CoAP,HTTP,HTTPS,DNS,Telnet,SMTP,SSH,IRC,TCP,UDP,DHCP,ARP,ICMP,IGMP,IPv,LLC,Tot sum,Min,Max,AVG,Std,Tot size,IAT,Number,MAC,Magnitue,Radius,Covariance,Variance,Weight,DS status,Fragments,Sequence number,Protocol Version,flow_idle_time,flow_active_time
1723818585.3117115,2213.3,8.0,0.0,151.4,6.0,64.0,11428.621253405992,11428.621253405992,0.0,0.0,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1,0.0,0.0,0.0,1723818585.3116927,1723818585.3116057,2585727877.967435,1723818585.311649,4.374980926513672e-05,0.0,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.1,0.0,0.0,0.0,0.0,0.0,1.0,1.0,7503.8,690.8,1514.0,1397.9788888888888,283.67385519715623,1376.8,7.200241088867187e-06,5.5,546328.0,52.8419540884427,401.1754133104799,135433.44413580248,0.6,38.5,0.0,0.0,0.0,0.0,172381858.5311728,0.0
1723818585.3117702,0.0,0.0,0.0,0.0,6.0,64.0,11428.621253405992,11428.621253405992,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1723818585.311728,1723818585.311728,1723818585.311728,1723818585.311728,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,22095.0,142.0,1514.0,1422.2445634843311,340.9387854006547,1514.0,172381858.53118572,13.5,546328.0,53.3259937268749,483.1986899817226,117599.56601236598,1.0,244.6,0.0,0.0,0.0,0.0,0.0,0.0
1723818585.311831,0.0,0.0,0.0,0.0,6.0,64.0,11428.621253405992,11428.621253405992,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1723818585.311728,1723818585.311728,1723818585.311728,1723818585.311728,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,8327.0,1514.0,1514.0,1514.0,0.0,1514.0,7.605552673339843e-06,5.5,546328.0,55.02726596879042,0.0,0.0,0.0,38.5,0.0,0.0,0.0,0.0,0.0,0.0
1723818585.3118873,2221.4,2221.3,1.5091896057128906e-05,308.2,6.0,64.0,12340.38329652922,12340.38329652922,0.0,0.0,0.1,0.1,0.0,0.1,0.0,0.0,0.0,0.0,0.2,0.1,0.0,0.1,1723818585.3118088,1723818585.3117936,1896200443.8429816,1723818585.3118012,7.545957444774183e-06,0.0,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.2,0.0,0.0,0.0,0.0,0.0,1.0,1.0,21913.8,646.8,1514.0,1425.6959133126934,257.2332531571748,1230.8,172381858.5311984,13.5,546328.0,53.36571092907485,365.1638715327696,112137.2772250562,0.6,244.6,0.0,0.0,0.0,0.0,172381858.53120428,1.5091896057128906e-05
1723818585.3119493,0.0,0.0,0.0,0.0,6.0,64.0,13252.145339652448,13252.145339652448,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1723818585.311892,1723818585.311892,1723818585.311892,1723818585.311892,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,8327.0,1514.0,1514.0,1514.0,0.0,1514.0,6.103515625e-06,5.5,546328.0,55.02726596879042,0.0,0.0,0.0,38.5,0.0,0.0,0.0,0.0,0.0,0.0
1723818585.312014,0.0,0.0,0.0,0.0,6.0,64.0,13252.145339652448,13252.145339652448,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1723818585.311892,1723818585.311892,1723818585.311892,1723818585.311892,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,23467.0,1514.0,1514.0,1514.0,0.0,1514.0,172381858.5312102,13.5,546328.0,55.02726596879042,0.0,0.0,0.0,244.6,0.0,0.0,0.0,0.0,0.0,0.0
1723818585.3120785,2221.5,2221.4,1.609325408935547e-05,308.2,6.0,64.0,12592.482993856416,12592.482993856416,0.0,0.0,0.1,0.1,0.0,0.1,0.0,0.0,0.0,0.0,0.2,0.1,0.0,0.1,1723818585.31203,1723818585.3119495,2585727877.9679766,1723818585.31199,4.023317937495317e-05,0.0,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.2,0.0,0.0,0.0,0.0,0.0,1.0,1.0,6610.2,346.0,1514.0,1239.656190476191,485.8009798575874,1230.8,6.699562072753907e-06,5.5,546328.0,49.70307130565891,687.0263343287389,296483.4960453515,0.8,38.5,0.0,0.0,0.0,0.0,172381858.5312245,1.609325408935547e-05
1723818585.3121529,0.0,0.0,0.0,0.0,6.0,64.0,12427.567407407409,12427.567407407409,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1723818585.3120835,1723818585.3120835,1723818585.3120835,1723818585.3120835,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,20635.0,54.0,1514.0,1324.603938620719,479.3156229029725,1514.0,172381858.53122437,13.5,546328.0,51.451267751599325,679.235770791233,232073.22959909355,1.0,244.6,0.0,0.0,0.0,0.0,0.0,0.0
1723818585.31222,0.0,0.0,0.0,0.0,6.0,64.0,12427.567407407409,12427.567407407409,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1723818585.3120835,1723818585.3120835,1723818585.3120835,1723818585.3120835,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,8327.0,1514.0,1514.0,1514.0,0.0,1514.0,7.009506225585937e-06,5.5,546328.0,55.02726596879042,0.0,0.0,0.0,38.5,0.0,0.0,0.0,0.0,0.0,0.0
1723818585.312281,2221.6,2221.5,1.7213821411132813e-05,308.2,6.0,64.0,11780.369991176773,11780.369991176773,0.0,0.0,0.1,0.1,0.0,0.1,0.0,0.0,0.0,0.0,0.2,0.1,0.0,0.1,1723818585.312233,1723818585.31213,2758109736.499484,1723818585.3121817,5.164146423339844e-05,0.0,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.2,0.0,0.0,0.0,0.0,0.0,1.0,1.0,21887.4,346.0,1514.0,1420.0954942219803,313.1248961130124,1230.8,172381858.53123802,13.5,546328.0,53.27023283934001,444.2065910242297,124461.82197581684,0.8,244.6,0.0,0.0,0.0,0.0,172381858.53124863,1.7213821411132813e-05
1723818585.312344,0.0,0.0,0.0,0.0,6.0,64.0,11618.570637119115,11618.570637119115,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1723818585.3123138,1723818585.3123138,1723818585.3123138,1723818585.3123138,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,8327.0,1514.0,1514.0,1514.0,0.0,1514.0,5.698204040527343e-06,5.5,546328.0,55.02726596879042,0.0,0.0,0.0,38.5,0.0,0.0,0.0,0.0,0.0,0.0
1723818585.312408,0.0,0.0,0.0,0.0,6.0,64.0,11618.570637119115,11618.570637119115,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1723818585.3123138,1723818585.3123138,1723818585.3123138,1723818585.3123138,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,23467.0,1514.0,1514.0,1514.0,0.0,1514.0,172381858.5312487,13.5,546328.0,55.02726596879042,0.0,0.0,0.0,244.6,0.0,0.0,0.0,0.0,0.0,0.0
1723818585.3124714,2221.7,2221.6,1.5187263488769532e-05,308.2,6.0,64.0,12238.71412481464,12238.71412481464,0.0,0.0,0.1,0.1,0.0,0.1,0.0,0.0,0.0,0.0,0.2,0.1,0.0,0.1,1723818585.312378,1723818585.3123326,2240964160.906072,1723818585.3123555,2.278092330439828e-05,0.0,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.2,0.0,0.0,0.0,0.0,0.0,1.0,1.0,7468.6,930.0,1514.0,1415.1061904761905,214.95376175693045,1230.8,7.104873657226563e-06,5.5,546328.0,53.14551051661671,303.9905251597662,116233.52660090703,0.4,38.5,0.0,0.0,0.0,0.0,172381858.5312652,1.5187263488769532e-05
1723818585.312528,0.0,0.0,0.0,0.0,6.0,64.0,13168.92935635793,13168.92935635793,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1723818585.3125,1723818585.3125,1723818585.3125,1723818585.3125,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,20635.0,54.0,1514.0,1324.603938620719,479.3156229029725,1514.0,172381858.53126112,13.5,546328.0,51.451267751599325,679.235770791233,232073.22959909355,1.0,244.6,0.0,0.0,0.0,0.0,0.0,0.0
1723818585.3125882,0.0,0.0,0.0,0.0,6.0,64.0,13168.92935635793,13168.92935635793,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1723818585.3125,1723818585.3125,1723818585.3125,1723818585.3125,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,8327.0,1514.0,1514.0,1514.0,0.0,1514.0,5.888938903808594e-06,5.5,546328.0,55.02726596879042,0.0,0.0,0.0,38.5,0.0,0.0,0.0,0.0,0.0,0.0
1723818585.3126512,8.0,2213.7,1.4901161193847656e-05,156.8,6.0,64.0,13270.066733814758,13270.066733814758,0.0,0.0,0.0,0.1,0.0,0.1,0.0,0.0,0.0,0.0,0.1,0.1,0.0,0.1,1723818585.3125596,1723818585.3125,2413346019.43756,1723818585.3125298,2.9802360534643552e-05,0.0,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.1,0.0,0.0,0.0,0.0,0.0,1.0,1.0,22745.8,930.0,1514.0,1475.4564430684554,142.9000343415176,1230.8,172381858.5312745,13.5,546328.0,54.43656053754605,188.08842033759345,44242.51957098207,0.4,244.6,0.0,0.0,0.0,0.0,1.4901161193847656e-05,1.4901161193847656e-05
1723818585.3127143,2213.8,8.0,0.0,151.4,6.0,64.0,13421.7728,13421.7728,0.0,0.0,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1,0.0,0.0,0.0,1723818585.31268,1723818585.31268,1723818585.31268,1723818585.31268,0.0,0.0,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.1,0.0,0.0,0.0,0.0,0.0,1.0,1.0,8327.0,1514.0,1514.0,1514.0,0.0,1514.0,5.602836608886719e-06,5.5,546328.0,55.02726596879042,0.0,0.0,0.0,38.5,0.0,0.0,0.0,0.0,172381858.531268,0.0
1723818585.3127823,0.0,0.0,0.0,0.0,6.0,64.0,13421.7728,13421.7728,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1723818585.31268,1723818585.31268,1723818585.31268,1723818585.31268,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,23467.0,1514.0,1514.0,1514.0,0.0,1514.0,172381858.5312881,13.5,546328.0,55.02726596879042,0.0,0.0,0.0,244.6,0.0,0.0,0.0,0.0,0.0,0.0
1723818585.3128705,8.0,2213.8,1.5211105346679689e-05,156.8,6.0,64.0,13285.030600626958,13285.030600626958,0.0,0.0,0.0,0.1,0.0,0.1,0.0,0.0,0.0,0.0,0.1,0.1,0.0,0.1,1723818585.312756,1723818585.31268,2585727877.969096,1723818585.312718,3.802776336669922e-05,0.0,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.1,0.0,0.0,0.0,0.0,0.0,1.0,1.0,7597.0,784.0,1514.0,1419.7373015873015,243.46867972875225,1368.0,1.1777877807617187e-05,5.5,546328.0,53.25512930135,344.31670888547285,119258.39455152434,0.5,38.5,0.0,0.0,0.0,0.0,1.5211105346679689e-05,1.5211105346679689e-05
1723818585.3129437,2213.9,8.0,0.0,151.4,6.0,64.0,13148.288401253918,13148.288401253918,0.0,0.0,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1,0.0,0.0,0.0,1723818585.3129292,1723818585.312914,1896200443.8441968,1723818585.3129215,7.605552673339843e-06,0.0,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.1,0.0,0.0,0.0,0.0,0.0,1.0,1.0,20635.0,54.0,1514.0,1324.603938620719,479.3156229029725,1376.8,172381858.53129533,13.5,546328.0,51.451267751599325,679.235770791233,232073.22959909355,1.0,244.6,0.0,0.0,0.0,0.0,172381858.531294,0.0
1723818585.3129945,0.0,0.0,0.0,0.0,6.0,64.0,13148.288401253918,13148.288401253918,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1723818585.31294,1723818585.31294,1723818585.31294,1723818585.31294,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,8327.0,1514.0,1514.0,1514.0,0.0,1514.0,1.0704994201660156e-05,5.5,546328.0,55.02726596879042,0.0,0.0,0.0,38.5,0.0,0.0,0.0,0.0,0.0,0.0
1723818585.3130617,8.0,2213.9,1.3422966003417968e-05,156.8,6.0,64.0,13323.443220098332,13323.443220098332,0.0,0.0,0.0,0.1,0.0,0.1,0.0,0.0,0.0,0.0,0.1,0.1,0.0,0.1,1723818585.3129532,1723818585.31294,1896200443.8442476,1723818585.3129468,6.711493588671287e-06,0.0,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.1,0.0,0.0,0.0,0.0,0.0,1.0,1.0,23321.0,1368.0,1514.0,1506.7,31.819962287846916,1368.0,172381858.5313085,13.5,546328.0,55.02726596879042,0.0,0.0,0.0,244.6,0.0,0.0,0.0,0.0,1.3422966003417968e-05,1.3422966003417968e-05
1723818585.3131242,2214.0,8.0,0.0,151.4,6.0,64.0,14899.836589698043,14899.836589698043,0.0,0.0,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1,0.0,0.0,0.0,1723818585.313106,1723818585.313079,2068582302.3756936,1723818585.3130925,1.3422987177342574e-05,0.0,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.1,0.0,0.0,0.0,0.0,0.0,1.0,1.0,7092.2,279.2,1514.0,1249.3455555555556,476.3598981492984,1376.8,7.486343383789062e-06,5.5,546328.0,49.839694276188354,673.674628533404,259618.499691358,0.9,38.5,0.0,0.0,0.0,0.0,172381858.5313114,0.0
1723818585.3131783,0.0,0.0,0.0,0.0,6.0,64.0,14899.836589698043,14899.836589698043,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1723818585.3131137,1723818585.3131137,1723818585.3131137,1723818585.3131137,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,22095.0,142.0,1514.0,1422.2445634843311,340.9387854006547,1514.0,172381858.5313282,13.5,546328.0,53.3259937268749,483.1986899817226,117599.56601236598,1.0,244.6,0.0,0.0,0.0,0.0,0.0,0.0
1723818585.3132348,8.0,2214.0,1.4019012451171874e-05,156.8,6.0,64.0,14836.486944333685,14836.486944333685,0.0,0.0,0.0,0.1,0.0,0.1,0.0,0.0,0.0,0.0,0.1,0.1,0.0,0.1,1723818585.313128,1723818585.3131137,1896200443.8444395,1723818585.313121,7.009506225585937e-06,0.0,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.1,0.0,0.0,0.0,0.0,0.0,1.0,1.0,8181.0,1368.0,1514.0,1499.4,43.8,1368.0,3.814697265625e-06,5.5,546328.0,54.75521810416018,61.94255403194156,19184.4,0.1,38.5,0.0,0.0,0.0,0.0,1.4019012451171874e-05,1.4019012451171874e-05
1723818585.3133,2214.1,8.0,0.0,151.4,6.0,64.0,14266.34013605442,14266.34013605442,0.0,0.0,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1,0.0,0.0,0.0,1723818585.3132775,1723818585.3132358,2240964160.9072123,1723818585.3132567,2.1028518676757813e-05,0.0,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.1,0.0,0.0,0.0,0.0,0.0,1.0,1.0,20909.4,54.0,1514.0,1348.5099992267792,454.1915995443563,1376.8,172381858.5313386,13.5,546328.0,51.91549041620808,643.7050362160995,208230.06807475927,1.0,244.6,0.0,0.0,0.0,0.0,172381858.5313288,0.0
